time,open,close,high,low,volume,Unnamed: 0
1636225680000,105.78,105.78,105.78,105.78,2.80867392,
1636225740000,105.78,105.78,105.78,105.78,9.15122495,
1636227960000,105.64,105.64,105.64,105.64,0.19084902,
1636246260000,105.3,105.3,105.3,105.3,0.1,
1636246800000,107.0,107.0,107.0,107.0,1.0,
1636307160000,107.5,107.5,107.5,107.5,10.0,
1636307280000,107.5,107.5,107.5,107.5,8.0,
1636308660000,107.02,107.02,107.02,107.02,0.19317249,
1636308720000,107.02,107.02,107.02,107.02,0.19009054,
1636372020000,107.02,107.02,107.02,107.02,20.0,
1636378500000,106.49,106.49,106.49,106.49,1.996,
1636404480000,105.85,105.85,105.85,105.85,0.16038046,
1636412340000,107.5,107.5,107.5,107.5,10.0,
1636413180000,107.91,107.91,107.91,107.91,0.18840567,
1636413240000,107.91,107.91,107.91,107.91,0.75483968,
1636413300000,108.13,108.13,108.13,108.13,0.94147617,
1636413360000,108.13,108.13,108.13,108.13,0.7537364,
1636413480000,108.24,108.24,108.24,108.24,0.94171827,
1636416420000,107.91,107.91,107.91,107.91,0.37758769,
1636420080000,107.0,107.0,107.0,107.0,5.14051277,
1636474380000,105.26,105.11,105.26,105.11,21.64565685,
1636474440000,105.11,103.11,105.11,103.11,7.178143,
1636484940000,105.3,105.3,105.3,105.3,2.80867392,
1636517940000,105.62,105.62,105.62,105.62,3.0,
1636551840000,107.28,107.28,107.28,107.28,0.37285608,
1636568820000,109.21,109.21,109.21,109.21,0.11,
1636579380000,101.0,101.0,101.0,101.0,0.5,
1636588260000,98.97,98.97,98.97,98.97,2.997,
1636641780000,110.94,110.94,110.94,110.94,0.025,
1636641900000,110.99,110.99,110.99,110.99,0.023,
1636667160000,109.54,109.54,109.54,109.54,0.628495,
1636671480000,107.45,107.45,107.45,107.45,0.17744773,
1636744980000,108.06,108.06,108.06,108.06,0.15652318,
1636755060000,111.06,112.0,112.0,111.06,2.45689191,
1636755240000,112.47,112.47,112.47,112.47,7.17449531,
1636811160000,110.69,110.69,110.69,110.69,0.02,
1636813500000,111.33,111.33,111.33,111.33,0.02,
1636815300000,113.61,113.61,113.61,113.61,0.36685544,
1636815720000,111.34,111.34,111.34,111.34,0.0507617,
1636850820000,114.82,114.82,114.82,114.82,0.02131676,
1636853520000,117.3,117.3,117.3,117.3,0.33949228,
1636869780000,119.0,119.0,119.0,119.0,5.42840387,
1636871280000,119.0,119.0,119.0,119.0,23.79812386,
1636873200000,118.07,118.07,118.07,118.07,0.02,
1636883100000,118.44,118.44,118.44,118.44,0.27912458,
1636890360000,119.0,119.0,119.0,119.0,16.39320222,
